"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDH38","OUT045",1800.2255859375
"FDR56","OUT013",3062.33325195312
"FDH17","OUT027",2493.15795898438
"FDD39","OUT049",3811.25439453125
"FDB41","OUT049",780.125427246094
"NCR53","OUT046",3593.88061523438
"FDX46","OUT017",888.362670898438
"FDV28","OUT049",677.815551757812
"FDA08","OUT018",2234.35327148438
"FDH45","OUT017",650.862915039062
"NCS38","OUT010",377.84765625
"FDD40","OUT010",481.120727539062
"DRM59","OUT035",2444.53759765625
"NCJ43","OUT018",2638.04711914062
"NCN29","OUT013",678.647338867188
"NCC19","OUT045",3155.06176757812
"FDR56","OUT035",3196.37231445312
"FDZ43","OUT049",3964.70678710938
"FDJ32","OUT010",216.739456176758
"DRH03","OUT017",1379.33422851562
"NCZ54","OUT035",3953.88452148438
"FDE26","OUT017",2507.19091796875
"FDS03","OUT045",1182.0341796875
"DRZ24","OUT019",336.1123046875
"FDO48","OUT027",4371.23046875
"FDW39","OUT049",2644.16455078125
"NCK05","OUT049",1134.96325683594
"NCK30","OUT017",4106.04052734375
"FDT27","OUT018",3122.7509765625
"FDS08","OUT019",371.61279296875
"NCJ19","OUT049",1106.0205078125
"FDC58","OUT045",644.085083007812
"DRE37","OUT013",3097.98706054688
"FDW02","OUT035",2606.33422851562
"FDJ02","OUT010",306.629608154297
"FDX09","OUT045",2921.19360351562
"FDT31","OUT010",358.655792236328
"FDI24","OUT049",3222.81274414062
"FDY09","OUT045",2817.60009765625
"FDV28","OUT045",618.958129882812
"DRM47","OUT049",3469.61010742188
"FDT52","OUT019",240.399856567383
"FDI48","OUT018",525.236938476562
"FDY55","OUT017",5688.88427734375
"FDU48","OUT013",1865.01318359375
"FDN25","OUT045",746.831298828125
"FDP20","OUT049",2007.15295410156
"FDJ15","OUT013",3277.16772460938
"FDD04","OUT018",1603.57348632812
"FDY58","OUT045",4578.1708984375
"FDR37","OUT018",2769.89770507812
"FDF44","OUT013",2122.90307617188
"FDD32","OUT045",1300.8876953125
"FDR57","OUT017",2132.18530273438
"DRG39","OUT027",1657.44091796875
"FDX15","OUT017",2681.70336914062
"DRN37","OUT045",2391.33837890625
"FDW40","OUT027",3640.08056640625
"FDB32","OUT049",1604.1650390625
"FDM40","OUT018",1754.16235351562
"FDE39","OUT027",3312.02514648438
"DRH49","OUT017",1335.94543457031
"FDT46","OUT049",800.445434570312
"NCF06","OUT035",3013.12158203125
"FDP07","OUT017",3114.87573242188
"FDC04","OUT013",3477.09643554688
"FDZ32","OUT017",1691.740234375
"FDD50","OUT045",2747.13989257812
"FDU56","OUT017",3224.07470703125
"FDV34","OUT017",1133.87829589844
"NCY41","OUT013",693.174621582031
"NCK18","OUT046",2699.28686523438
"DRH25","OUT049",947.533630371094
"FDT57","OUT046",3511.732421875
"FDV56","OUT018",1312.64025878906
"FDV12","OUT045",1650.09924316406
"FDN52","OUT017",1354.57556152344
"FDX38","OUT035",783.105590820312
"FDE47","OUT018",1738.55419921875
"NCO07","OUT013",3124.21484375
"FDV09","OUT027",3569.708984375
"FDZ23","OUT019",779.6142578125
"DRH51","OUT018",1140.07507324219
"NCY54","OUT045",2883.47509765625
"DRG49","OUT013",4600.533203125
"NCC19","OUT049",3805.21411132812
"NCV53","OUT045",5332.55810546875
"FDZ47","OUT019",309.686645507812
"NCO26","OUT018",1778.39770507812
"NCP02","OUT045",862.297607421875
"NCW30","OUT018",3248.78344726562
"NCN55","OUT046",4222.779296875
"FDB20","OUT010",212.303283691406
"DRL11","OUT013",2359.5986328125
"DRD60","OUT045",3215.82666015625
"FDW14","OUT010",132.196548461914
"FDL27","OUT010",142.156478881836
"FDU09","OUT018",698.179382324219
"DRH36","OUT027",1901.72583007812
"FDP34","OUT027",3650.7763671875
"FDE04","OUT017",3066.61181640625
"FDZ57","OUT027",3525.787109375
"FDF02","OUT010",293.468017578125
"FDG28","OUT045",3896.26782226562
"NCI31","OUT046",581.538391113281
"FDT43","OUT013",678.522155761719
"FDU20","OUT046",2311.00366210938
"FDD53","OUT013",667.024597167969
"FDW15","OUT045",2529.96704101562
"NCT53","OUT045",2549.5791015625
"NCG55","OUT027",2769.94970703125
"FDD48","OUT035",2136.49560546875
"FDG47","OUT049",4221.74072265625
"FDI21","OUT017",1125.02185058594
"FDT27","OUT017",3663.3427734375
"DRO35","OUT013",2139.40209960938
"FDD33","OUT017",3953.25830078125
"FDC04","OUT035",3750.45288085938
"FDY34","OUT013",2493.11547851562
"DRJ49","OUT049",2084.82641601562
"FDE05","OUT049",2560.05639648438
"FDU31","OUT017",3631.82250976562
"NCN19","OUT027",4872.10546875
"FDK56","OUT027",5377.74267578125
"FDK58","OUT017",1797.20166015625
"NCJ42","OUT035",1852.80297851562
"FDZ34","OUT027",5896.82177734375
"FDA52","OUT018",2481.83666992188
"NCR29","OUT013",651.675231933594
"FDT48","OUT035",3547.38134765625
"DRJ51","OUT019",694.698852539062
"NCS54","OUT046",3251.04711914062
"FDV01","OUT035",2635.82788085938
"DRG51","OUT027",3976.23754882812
"NCG42","OUT013",2239.0986328125
"FDA51","OUT049",1813.82971191406
"FDV19","OUT010",336.277435302734
"NCT18","OUT045",3308.10424804688
"NCS41","OUT045",2950.49536132812
"FDO03","OUT046",4085.6943359375
"FDL12","OUT010",206.464248657227
"FDY37","OUT010",313.065216064453
"FDI58","OUT049",1568.68688964844
"FDT28","OUT018",2035.73266601562
"NCC42","OUT010",367.029266357422
"FDO01","OUT017",2048.63696289062
"FDJ02","OUT013",2365.869140625
"FDQ04","OUT018",565.337036132812
"DRL47","OUT013",1983.33984375
"FDZ32","OUT035",1627.78125
"FDC35","OUT035",3226.23950195312
"FDX14","OUT045",1153.94665527344
"FDZ35","OUT013",1585.33227539062
"FDL14","OUT013",2209.1923828125
"FDO04","OUT049",934.246032714844
"DRK11","OUT017",2314.01684570312
"FDB44","OUT018",3002.04663085938
"FDZ50","OUT049",3380.0703125
"FDI12","OUT027",2753.12036132812
"FDU43","OUT017",3810.77124023438
"FDD58","OUT010",277.708648681641
"FDB27","OUT017",3181.29956054688
"FDB04","OUT018",1120.43566894531
"NCO17","OUT013",1862.57678222656
"FDL12","OUT017",870.844421386719
"DRJ13","OUT049",2447.29809570312
"FDD57","OUT045",1509.23291015625
"FDW19","OUT035",1752.64416503906
"DRD27","OUT018",1122.2470703125
"FDH27","OUT027",4081.537109375
"NCW30","OUT027",6872.66259765625
"FDR40","OUT018",1052.79541015625
"FDG05","OUT013",2272.97631835938
"NCY41","OUT019",59.8148078918457
"FDI38","OUT018",3174.24096679688
"FDR20","OUT046",651.390258789062
"FDE09","OUT017",1672.19262695312
"FDN50","OUT019",393.851806640625
"DRF27","OUT045",2604.40576171875
"DRF51","OUT013",652.209777832031
"NCO02","OUT019",248.288757324219
"FDB51","OUT027",1762.79553222656
"FDJ50","OUT013",825.60595703125
"FDN52","OUT013",1331.58825683594
"FDX14","OUT013",1276.33776855469
"FDT27","OUT019",415.314758300781
"FDV10","OUT013",761.853088378906
"FDU33","OUT046",845.190063476562
"FDU58","OUT046",3484.77612304688
"NCP42","OUT027",4920.37890625
"FDL51","OUT027",4624.08544921875
"DRH15","OUT027",1075.42456054688
"FDU16","OUT017",1337.19982910156
"FDW15","OUT017",2664.49145507812
"FDQ44","OUT045",1996.00183105469
"NCI06","OUT027",4902.70703125
"DRK23","OUT019",791.298095703125
"FDC28","OUT035",1664.9853515625
"NCY17","OUT019",176.739334106445
"NCV05","OUT018",2350.08764648438
"FDM34","OUT019",296.600280761719
"DRD60","OUT027",6197.6181640625
"FDT38","OUT046",1320.18176269531
"FDQ57","OUT018",2251.89819335938
"FDE59","OUT027",989.487487792969
"NCM43","OUT046",2590.16015625
"DRI51","OUT049",3082.1328125
"NCG30","OUT017",2109.35473632812
"NCK54","OUT035",2035.02062988281
"FDQ16","OUT019",316.532501220703
"FDI36","OUT013",2986.10131835938
"FDX16","OUT027",3811.5859375
"FDA34","OUT046",3056.38989257812
"FDJ48","OUT018",3306.12744140625
"FDU47","OUT035",2142.22509765625
"FDS39","OUT046",2233.45825195312
"FDD11","OUT046",3336.43310546875
"FDM16","OUT027",2070.34106445312
"FDU56","OUT018",2972.99145507812
"FDQ32","OUT017",2244.72827148438
"DRK35","OUT013",804.942016601562
"FDA58","OUT049",3373.01489257812
"DRG48","OUT019",385.402282714844
"FDT59","OUT010",469.6806640625
"FDQ31","OUT019",257.069580078125
"FDS51","OUT018",828.503295898438
"FDW32","OUT027",2299.73583984375
"FDI15","OUT027",5031.6669921875
"NCV30","OUT017",991.473449707031
"DRG25","OUT049",3537.87451171875
"FDT02","OUT013",519.40185546875
"FDO33","OUT027",3246.34594726562
"FDP38","OUT035",778.385925292969
"FDZ45","OUT035",3291.33227539062
"NCA54","OUT027",5217.4521484375
"FDU33","OUT017",859.32421875
"FDN58","OUT017",3736.95361328125
"FDI05","OUT045",1244.36560058594
"FDM57","OUT019",211.103164672852
"NCS42","OUT027",2402.39453125
"FDB57","OUT045",3597.87548828125
"FDC03","OUT045",3063.71655273438
"FDZ58","OUT013",2148.0859375
"NCK29","OUT045",2028.64196777344
"NCR53","OUT045",3886.01171875
"FDE26","OUT027",3763.35229492188
"FDU52","OUT049",2429.087890625
"FDE41","OUT027",2381.72973632812
"FDU38","OUT018",2779.78930664062
"FDA52","OUT017",2652.10498046875
"FDW46","OUT046",1256.86022949219
"DRI59","OUT035",4202.15673828125
"FDT38","OUT035",1334.93444824219
"FDL33","OUT018",2887.25927734375
"FDQ01","OUT027",6606.365234375
"FDJ08","OUT046",2917.98706054688
"FDQ47","OUT049",749.903869628906
"NCZ18","OUT013",4482.7373046875
"FDE29","OUT017",982.303039550781
"FDF10","OUT027",3555.24389648438
"FDC48","OUT049",1504.10632324219
"FDY58","OUT013",4588.5732421875
"NCX30","OUT010",719.389526367188
"FDV11","OUT013",2636.2470703125
"FDT46","OUT046",788.963623046875
"DRD01","OUT019",232.903091430664
"FDQ11","OUT013",3849.82397460938
"NCM41","OUT017",1401.39831542969
"NCC55","OUT013",553.847961425781
"FDG45","OUT027",5442.48876953125
"NCQ54","OUT049",2927.74462890625
"FDM34","OUT045",1851.57043457031
"FDD17","OUT019",344.806335449219
"FDN38","OUT027",6942.5458984375
"FDB53","OUT018",2054.45581054688
"NCL06","OUT035",4252.7822265625
"NCV18","OUT019",246.244293212891
"FDX25","OUT013",3322.64453125
"FDB39","OUT046",854.381591796875
"FDC33","OUT049",3130.37036132812
"NCO14","OUT018",564.475952148438
"FDA58","OUT027",5099.34912109375
"NCQ02","OUT017",3377.97680664062
"NCR53","OUT017",3647.00170898438
"FDN52","OUT046",1271.49206542969
"FDG26","OUT046",3676.02294921875
"FDE23","OUT027",1120.4873046875
"DRI37","OUT013",866.480834960938
"DRH37","OUT018",2590.94555664062
"FDO01","OUT035",2128.88745117188
"FDK45","OUT049",2071.57153320312
"FDP23","OUT049",3909.81005859375
"FDM33","OUT035",3918.97143554688
"FDD36","OUT017",2136.8095703125
"FDL56","OUT017",1327.97985839844
"FDT27","OUT010",592.18798828125
"FDG52","OUT017",666.916687011719
"NCL42","OUT035",4954.2919921875
"DRJ24","OUT046",3107.2744140625
"FDV38","OUT046",829.893981933594
"FDT35","OUT045",2954.94311523438
"FDY51","OUT045",3553.09375
"FDC37","OUT017",1829.09130859375
"NCP43","OUT013",2881.23681640625
"FDO33","OUT045",1736.93566894531
"FDW04","OUT018",1715.19567871094
"NCC31","OUT046",2231.39477539062
"FDK22","OUT049",3547.10400390625
"FDJ50","OUT017",946.834655761719
"FDV13","OUT017",1458.28698730469
"DRL60","OUT017",2296.39819335938
"FDW03","OUT017",1779.60266113281
"FDY27","OUT035",2768.296875
"FDB39","OUT027",1665.75109863281
"FDU59","OUT045",2400.27368164062
"FDZ57","OUT049",2032.86694335938
"FDO21","OUT049",2693.05029296875
"FDS43","OUT018",2475.818359375
"FDU28","OUT010",530.0078125
"FDC51","OUT010",234.465728759766
"FDW16","OUT010",191.638046264648
"FDP32","OUT010",268.987457275391
"FDB60","OUT019",473.802154541016
"NCQ30","OUT046",1826.71459960938
"FDD26","OUT049",3599.22265625
"FDI44","OUT045",1205.744140625
"DRH23","OUT046",940.072143554688
"FDO44","OUT046",1803.65734863281
"FDG04","OUT046",3051.14013671875
"FDM32","OUT027",2705.39233398438
"FDM09","OUT013",2506.08203125
"FDZ47","OUT013",1420.93298339844
"FDM40","OUT027",3497.61401367188
"FDY48","OUT017",1649.12145996094
"NCM30","OUT045",690.394592285156
"FDX36","OUT010",508.451538085938
"DRF03","OUT017",606.4873046875
"FDN51","OUT049",4331.8173828125
"FDM57","OUT049",1239.74340820312
"FDB35","OUT049",1464.40625
"FDY13","OUT027",2504.44873046875
"FDA37","OUT017",2053.56884765625
"NCX53","OUT017",2642.701171875
"FDD59","OUT018",1068.71545410156
"FDX10","OUT019",49.6721076965332
"FDC03","OUT018",2731.89599609375
"FDW43","OUT035",3794.91796875
"FDW10","OUT046",2443.48681640625
"FDY14","OUT027",7502.20751953125
"FDV43","OUT045",657.985656738281
"FDO40","OUT013",2325.3984375
"FDP46","OUT027",2541.21948242188
"NCE43","OUT019",345.962371826172
"FDD05","OUT035",2250.34375
"FDJ60","OUT010",380.889984130859
"DRE27","OUT018",1291.22387695312
"FDO11","OUT035",5037.8115234375
"DRG11","OUT027",2442.07836914062
"FDK33","OUT010",510.150238037109
"DRM23","OUT045",2619.00659179688
"FDJ02","OUT027",4215.599609375
"NCZ05","OUT045",1531.443359375
"NCL30","OUT013",2008.72436523438
"FDZ19","OUT018",2596.28833007812
"FDM45","OUT049",2029.44750976562
"FDO36","OUT046",2798.20483398438
"NCK31","OUT045",689.370910644531
"DRJ37","OUT045",2342.40869140625
"FDP24","OUT018",1662.49548339844
"FDF46","OUT013",1947.23425292969
"FDX46","OUT019",134.134689331055
"NCL18","OUT045",2733.64111328125
"FDJ26","OUT013",2721.72290039062
"FDJ07","OUT045",1710.64685058594
"FDY15","OUT013",2262.16943359375
"DRG01","OUT045",1149.89660644531
"FDF58","OUT045",1038.63989257812
"FDZ14","OUT019",309.983581542969
"FDP31","OUT049",832.94189453125
"FDH45","OUT013",667.139404296875
"FDA09","OUT010",503.417999267578
"FDW31","OUT035",2607.79223632812
"FDA57","OUT046",628.178405761719
"NCE55","OUT035",2854.58984375
"FDC17","OUT019",486.502563476562
"FDC59","OUT013",1019.87908935547
"FDA22","OUT013",2793.3359375
"FDK52","OUT035",4106.228515625
"NCM26","OUT046",2573.39233398438
"NCT53","OUT035",2440.21313476562
"FDW45","OUT018",2386.15087890625
"NCI18","OUT035",2841.93017578125
"FDE38","OUT018",2629.75927734375
"FDF08","OUT019",287.541778564453
"FDY58","OUT010",919.327758789062
"FDF58","OUT019",192.423980712891
"FDX39","OUT017",4452.3544921875
"FDB44","OUT049",3196.34155273438
"FDF28","OUT013",2112.60717773438
"FDE39","OUT013",1936.52258300781
"FDT37","OUT018",3242.82250976562
"FDZ45","OUT017",3823.58715820312
"FDO40","OUT035",2548.13696289062
"FDM57","OUT027",2228.26611328125
"DRG36","OUT017",3288.18627929688
"FDY36","OUT010",130.812133789062
"DRL60","OUT027",3452.80932617188
"FDS25","OUT019",348.501831054688
"DRF49","OUT027",2826.54418945312
"FDP16","OUT045",4367.00341796875
"FDS60","OUT049",2317.66455078125
"FDU15","OUT027",1166.75207519531
"FDK43","OUT046",2179.01000976562
"FDN25","OUT046",783.998840332031
"FDE53","OUT049",1633.86743164062
"FDB22","OUT013",2383.384765625
"FDE39","OUT017",2002.89929199219
"FDX35","OUT035",3940.18432617188
"NCG54","OUT049",2877.39282226562
"FDH27","OUT035",2495.0078125
"NCK42","OUT013",3023.17065429688
"FDS25","OUT049",1793.89135742188
"FDI10","OUT018",2648.14916992188
"FDU35","OUT035",1785.13061523438
"FDI04","OUT017",3470.10131835938
"DRK23","OUT035",5183.09033203125
"FDB53","OUT019",332.189331054688
"FDY02","OUT049",3604.78247070312
"FDM60","OUT035",654.473205566406
"NCJ31","OUT010",754.91650390625
"DRP35","OUT017",1928.06298828125
"NCQ30","OUT018",1718.29150390625
"DRL11","OUT010",395.913330078125
"FDU01","OUT013",3014.03247070312
"FDR39","OUT035",3120.66088867188
"FDO08","OUT046",2487.23217773438
"FDC02","OUT045",4836.97216796875
"NCZ29","OUT035",2207.98168945312
"FDF29","OUT010",352.371337890625
"FDZ23","OUT017",3118.7890625
"NCU53","OUT018",2230.02758789062
"NCW30","OUT013",3882.275390625
"NCM26","OUT027",4173.2705078125
"FDV50","OUT027",2984.99291992188
"FDW15","OUT049",2549.92993164062
"FDI35","OUT027",5647.39306640625
"FDO11","OUT017",5094.3486328125
"FDN48","OUT046",1501.2587890625
"NCA17","OUT049",2327.33227539062
"NCN54","OUT013",1027.62731933594
"FDP22","OUT013",787.616394042969
"NCB54","OUT035",1934.1787109375
"FDD08","OUT045",567.850891113281
"DRM48","OUT010",87.4728317260742
"FDG41","OUT027",3003.626953125
"FDE44","OUT027",1826.34045410156
"FDE26","OUT035",2560.10620117188
"NCS38","OUT013",2051.28466796875
"NCJ54","OUT018",3263.08227539062
"FDI40","OUT019",277.214294433594
"FDN45","OUT018",3521.14868164062
"FDU43","OUT046",3755.359375
"FDI04","OUT010",412.380432128906
"NCC07","OUT018",1377.54125976562
"NCC07","OUT019",218.199996948242
"NCD18","OUT045",4068.24291992188
"FDU55","OUT035",4512.78857421875
"FDX59","OUT035",683.877075195312
"FDR52","OUT049",3236.48510742188
"NCP17","OUT013",731.961242675781
"FDQ32","OUT045",2220.21533203125
"NCT17","OUT049",3486.66943359375
"FDO10","OUT049",971.296264648438
"FDE32","OUT049",660.835876464844
"FDN44","OUT045",2627.62890625
"FDH02","OUT035",1361.9140625
"FDK60","OUT013",1687.22155761719
"FDS24","OUT019",333.157653808594
"FDL03","OUT010",526.894226074219
"FDB46","OUT027",5335.10693359375
"FDO48","OUT049",3946.88525390625
"FDZ39","OUT049",1719.07165527344
"FDT02","OUT027",1163.5380859375
"FDC50","OUT013",1598.0478515625
"FDP39","OUT035",902.379577636719
"DRG15","OUT018",1069.79675292969
"FDP10","OUT018",1524.94091796875
"FDF53","OUT027",5238.13818359375
"FDN34","OUT045",2932.5791015625
"FDK02","OUT045",1926.81884765625
"FDC23","OUT045",2987.60498046875
"FDJ10","OUT019",264.509094238281
"FDE53","OUT035",1768.1181640625
"FDR25","OUT035",5290.92333984375
"FDW50","OUT046",2319.12426757812
"FDS09","OUT049",885.4130859375
"FDW49","OUT010",436.095703125
"FDU51","OUT046",2802.9296875
"FDF28","OUT018",1735.92297363281
"NCY30","OUT018",2788.8876953125
"FDD44","OUT045",4647.26171875
"FDX09","OUT017",3102.01147460938
"NCF30","OUT013",2143.56494140625
"FDZ50","OUT019",795.708251953125
"FDW37","OUT013",1331.43347167969
"FDD11","OUT049",3365.28686523438
"DRH39","OUT018",1283.5302734375
"FDA36","OUT049",2864.26708984375
"NCG43","OUT049",1586.572265625
"FDF02","OUT035",1760.80627441406
"FDP57","OUT027",2639.6689453125
"NCE42","OUT017",3498.5068359375
"NCR38","OUT027",5766.9326171875
"FDP03","OUT019",326.064758300781
"FDO51","OUT035",821.824157714844
"NCQ42","OUT046",1999.47900390625
"NCM41","OUT046",1281.40405273438
"FDH48","OUT027",2437.73071289062
"DRF60","OUT046",3812.79296875
"FDJ27","OUT035",1662.78393554688
"FDQ14","OUT013",2221.88549804688
"FDN27","OUT017",1529.71362304688
"NCQ02","OUT046",3052.40454101562
"FDJ33","OUT049",2134.4609375
"FDP07","OUT027",5574.7294921875
"DRE01","OUT049",4589.88427734375
"FDU36","OUT045",1433.27038574219
"FDL28","OUT017",3875.69799804688
"NCX53","OUT046",2592.43920898438
"FDZ39","OUT013",1542.65148925781
"NCP42","OUT013",3109.5205078125
"FDJ14","OUT035",1452.45043945312
"FDK04","OUT049",833.938598632812
"NCC19","OUT017",2964.54907226562
"FDS09","OUT018",675.070922851562
"FDZ02","OUT046",1467.08325195312
"FDD35","OUT018",1775.60485839844
"NCY42","OUT017",2702.41577148438
"FDB05","OUT045",3954.89282226562
"FDF20","OUT035",3337.92602539062
"NCO41","OUT018",1398.61059570312
"FDC40","OUT027",2151.47900390625
"FDV58","OUT045",2207.7919921875
"FDZ57","OUT045",1761.04321289062
"DRM35","OUT046",2994.55712890625
"DRN36","OUT018",1347.74291992188
"FDQ13","OUT046",1223.67260742188
"DRO35","OUT010",232.594772338867
"NCD43","OUT035",1632.38684082031
"FDA51","OUT018",1430.81262207031
"NCX17","OUT027",3991.5732421875
"NCZ17","OUT049",985.630432128906
"FDR11","OUT027",3783.53881835938
"FDW34","OUT049",4078.48315429688
"FDN50","OUT017",1518.14526367188
"FDS09","OUT046",853.15869140625
"FDS48","OUT018",2023.96154785156
"FDL44","OUT049",2693.96313476562
"DRF48","OUT018",2993.71459960938
"FDA14","OUT018",1911.49621582031
"NCD30","OUT049",1614.28649902344
"FDI16","OUT017",846.763732910156
"NCG06","OUT035",3352.615234375
"DRZ24","OUT035",2114.80786132812
"NCS17","OUT045",1717.21520996094
"FDB37","OUT045",4461.90087890625
"FDE10","OUT035",2095.67456054688
"FDC57","OUT045",3134.39575195312
"FDM12","OUT018",2588.541015625
"FDE24","OUT049",2134.43969726562
"FDW22","OUT045",3380.44165039062
"DRD01","OUT027",1580.02111816406
"NCZ18","OUT027",4433.75732421875
"FDN49","OUT045",621.726379394531
"FDR22","OUT035",2240.39453125
"FDV08","OUT019",73.8376846313477
"FDY39","OUT046",3622.03662109375
"FDV36","OUT049",2450.06787109375
"FDO60","OUT045",687.411987304688
"FDU04","OUT027",3197.90942382812
"FDR20","OUT027",1502.89892578125
"FDW19","OUT019",303.345092773438
"FDU40","OUT049",2518.08032226562
"FDK15","OUT045",1505.42016601562
"DRF15","OUT035",2386.85522460938
"FDQ25","OUT017",2566.43237304688
"FDI48","OUT019",265.242919921875
"FDS49","OUT046",1456.37170410156
"FDV22","OUT046",2771.7294921875
"NCV42","OUT046",1832.56640625
"FDX26","OUT046",3002.91870117188
"FDI33","OUT018",1306.35974121094
"FDZ14","OUT049",1933.55126953125
"FDG10","OUT013",774.750427246094
"FDM38","OUT018",822.423950195312
"FDG26","OUT027",5291.61669921875
"FDH46","OUT035",1677.63793945312
"FDN13","OUT018",1022.74029541016
"FDU57","OUT035",2568.73828125
"NCI06","OUT046",3002.16381835938
"FDM38","OUT045",948.60107421875
"NCG42","OUT010",287.243530273438
"FDL39","OUT045",2856.55590820312
"FDT31","OUT019",416.232116699219
"FDV59","OUT013",3549.39184570312
"FDB49","OUT035",1865.50219726562
"FDD58","OUT049",1701.8681640625
"DRN59","OUT046",752.794189453125
"FDX48","OUT049",2435.55810546875
"FDQ11","OUT049",3752.732421875
"FDY12","OUT049",1093.61352539062
"FDQ11","OUT045",3992.291015625
"DRI11","OUT017",1845.47290039062
"FDY32","OUT027",3831.05053710938
"FDS51","OUT045",892.173217773438
"FDR19","OUT010",395.877899169922
"DRB13","OUT018",2657.91967773438
"FDS21","OUT035",1035.84594726562
"FDQ40","OUT045",2544.91479492188
"NCE55","OUT013",2559.68823242188
"FDX43","OUT027",4407.181640625
"FDS12","OUT049",2177.78295898438
"DRK01","OUT027",2274.09594726562
"FDN25","OUT017",782.400329589844
"FDB60","OUT046",3545.91479492188
"FDQ13","OUT017",1476.75708007812
"DRK13","OUT045",3444.79809570312
"DRF25","OUT018",588.594543457031
"NCD42","OUT019",25.9392509460449
"FDW25","OUT045",1458.15539550781
"NCV29","OUT027",4583.654296875
"NCK42","OUT035",2984.59301757812
"DRJ13","OUT027",4020.56884765625
"DRD15","OUT017",3433.13427734375
"FDM27","OUT045",2413.93090820312
"FDZ50","OUT018",3023.06396484375
"FDC04","OUT046",3394.25341796875
"FDF50","OUT049",3281.50073242188
"FDP15","OUT045",3991.26538085938
"FDK46","OUT035",4300.12353515625
"FDZ56","OUT018",2554.0205078125
"FDY60","OUT049",2431.48120117188
"FDB10","OUT035",3706.67114257812
"FDR57","OUT045",2342.84716796875
"FDU58","OUT049",3420.93994140625
"FDH02","OUT046",1343.4384765625
"FDP48","OUT013",3354.7099609375
"FDI46","OUT035",3853.23608398438
"FDW56","OUT013",3408.11669921875
"NCM19","OUT010",402.654052734375
"FDS50","OUT027",5707.11181640625
"FDK24","OUT013",778.320129394531
"FDO36","OUT017",3157.67797851562
"FDK45","OUT027",3102.17993164062
"NCL05","OUT045",657.479675292969
"FDL32","OUT018",1590.07946777344
"FDA28","OUT049",2110.52978515625
"FDY36","OUT018",950.960632324219
"FDP32","OUT018",1887.75939941406
"FDL50","OUT046",2029.07336425781
"DRC24","OUT049",2546.251953125
"NCS18","OUT017",1819.87158203125
"FDD16","OUT017",1220.34484863281
"NCV18","OUT013",1837.59387207031
"FDX07","OUT046",2976.84741210938
"NCZ05","OUT027",2711.07104492188
"NCI31","OUT013",622.593139648438
"FDK14","OUT049",1275.84948730469
"NCR06","OUT045",830.041259765625
"NCF54","OUT049",2914.55126953125
"DRG23","OUT010",397.828948974609
"FDD53","OUT046",600.470397949219
"NCM31","OUT027",3421.3671875
"FDT16","OUT017",5062.2255859375
"FDR40","OUT035",1196.62548828125
"DRG25","OUT017",4210.45166015625
"FDT10","OUT035",1040.86499023438
"FDY32","OUT013",2466.79223632812
"FDN50","OUT035",1476.48156738281
"FDZ35","OUT019",243.913223266602
"NCP54","OUT045",2043.80163574219
"NCD07","OUT035",1567.85034179688
"FDS02","OUT018",2968.56103515625
"DRN59","OUT018",534.357604980469
"DRB24","OUT013",2403.61791992188
"FDP37","OUT027",3293.87939453125
"DRB01","OUT018",2462.06274414062
"FDR47","OUT046",3053.46166992188
"NCM31","OUT010",534.974304199219
"NCF06","OUT027",6456.77197265625
"NCV17","OUT027",3210.60278320312
"FDS10","OUT049",2757.37133789062
"FDN52","OUT035",1314.91381835938
"FDZ48","OUT013",1730.8974609375
"FDJ48","OUT049",4143.24365234375
"DRB13","OUT027",3267.283203125
"FDV59","OUT017",3819.61059570312
"FDL32","OUT035",1676.32067871094
"FDZ12","OUT035",2320.41015625
"NCR06","OUT027",1067.21667480469
"FDP51","OUT017",2096.90869140625
"FDY22","OUT013",2370.15356445312
"FDZ38","OUT049",3306.09643554688
"NCO54","OUT035",974.386840820312
"FDR23","OUT035",2929.716796875
"FDM38","OUT049",921.193542480469
"FDS25","OUT013",1926.11999511719
"FDZ22","OUT013",1196.31176757812
"FDZ20","OUT019",1113.28344726562
"FDD45","OUT010",278.140899658203
"FDN03","OUT049",3701.458984375
"NCW30","OUT046",3218.0419921875
"FDY24","OUT027",1753.96215820312
"FDJ26","OUT019",485.241882324219
"FDM15","OUT049",2403.72265625
"NCW54","OUT027",1793.24255371094
"FDA23","OUT045",1601.32568359375
"FDA39","OUT019",55.3170738220215
"FDZ12","OUT017",2719.10888671875
"NCB42","OUT046",1906.1630859375
"FDL16","OUT046",839.220031738281
"FDO24","OUT019",414.311065673828
"NCP42","OUT046",3000.74584960938
"FDR19","OUT018",2030.52526855469
"DRL01","OUT045",4154.6953125
"FDV37","OUT046",2445.4599609375
"FDI41","OUT010",349.700744628906
"FDF58","OUT049",1040.34826660156
"NCF43","OUT018",1652.8935546875
"FDN02","OUT049",3077.2255859375
"NCP41","OUT035",1655.6953125
"NCY17","OUT027",1205.75158691406
"FDL58","OUT027",4607.67236328125
"NCA30","OUT027",5795.78857421875
"FDE46","OUT018",1950.60546875
"FDY38","OUT035",4111.76806640625
"NCH29","OUT027",2568.76489257812
"FDO20","OUT045",3502.08032226562
"FDP44","OUT018",1329.82836914062
"FDM02","OUT027",2362.60864257812
"FDJ14","OUT027",2196.38134765625
"FDH04","OUT010",229.818542480469
"DRK23","OUT046",4906.3466796875
