"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCD55","OUT045",655.319157714844
"FDY43","OUT013",2700.19993652344
"NCU05","OUT017",1246.40934326172
"FDF10","OUT035",2509.06117675781
"FDR39","OUT018",2890.21490722656
"FDG40","OUT013",627.996678466797
"FDZ28","OUT019",370.013682250977
"FDE02","OUT045",1504.11649902344
"FDU60","OUT049",2809.27772949219
"FDM21","OUT013",3926.11271972656
"FDV52","OUT019",346.408611450195
"NCW06","OUT013",3078.23896972656
"FDX36","OUT035",3782.01774414062
"FDT35","OUT027",4212.34005859375
"NCL19","OUT010",373.319807128906
"NCD31","OUT046",2621.90408691406
"FDE53","OUT019",330.841644287109
"FDW58","OUT019",286.61547088623
"DRF48","OUT046",3104.7056640625
"FDW57","OUT035",2861.91921386719
"DRH13","OUT017",1639.56037841797
"FDT33","OUT013",2677.20641601563
"DRK47","OUT027",5516.48260742188
"FDY22","OUT010",397.829959106445
"FDC35","OUT019",552.851206054688
"FDO03","OUT013",3890.39851074219
"FDF24","OUT045",1296.63709228516
"FDF56","OUT018",2736.51090820312
"FDD28","OUT013",846.96626953125
"FDG53","OUT027",3432.56643554687
"FDO27","OUT019",332.915161132812
"NCF54","OUT018",2599.1100390625
"FDC20","OUT027",1717.65619628906
"FDU10","OUT046",685.476820068359
"DRA24","OUT018",2325.50696777344
"FDA02","OUT010",355.79564453125
"FDG10","OUT017",906.754145507812
"FDW39","OUT010",446.000518188477
"FDP04","OUT019",197.061994628906
"NCM55","OUT013",3079.56287597656
"FDG47","OUT045",4257.04650390625
"NCU41","OUT017",3102.121484375
"NCK31","OUT017",802.27197265625
"FDZ46","OUT045",1622.81130126953
"FDU13","OUT027",3511.46583496094
"NCF19","OUT045",764.487158203125
"NCJ43","OUT013",2800.05275390625
"NCJ05","OUT045",2434.53555664063
"FDS04","OUT027",3282.03883300781
"FDX28","OUT010",231.155488586426
"FDB41","OUT027",1268.58908935547
"FDG53","OUT046",2144.35184570313
"FDL15","OUT010",358.317057495117
"FDQ08","OUT049",1017.98387207031
"DRN36","OUT013",1540.03467773438
"FDI46","OUT013",4063.6956640625
"FDG16","OUT027",5377.95896484375
"FDV32","OUT013",969.224702148437
"FDF44","OUT010",280.854094543457
"FDK04","OUT018",741.773002929688
"NCA41","OUT013",3134.4094921875
"FDD51","OUT017",689.259976806641
"NCZ53","OUT045",3262.72194824219
"FDP01","OUT027",3766.69075683594
"FDY25","OUT049",3083.6417578125
"FDB17","OUT018",2701.18092285156
"NCV54","OUT018",1800.85226806641
"FDJ32","OUT017",1038.74147827148
"FDA37","OUT049",2015.67156982422
"FDG35","OUT035",2771.5607421875
"NCM05","OUT018",3663.09628417969
"FDG45","OUT046",3538.73233886719
"FDH28","OUT013",662.211025390625
"NCE18","OUT049",3968.21200683594
"FDH38","OUT045",1842.53373535156
"FDR56","OUT013",3078.04408691406
"FDH17","OUT027",2545.62838378906
"FDD39","OUT049",3563.74122070312
"FDB41","OUT049",802.211398925781
"NCR53","OUT046",3587.93891113281
"FDX46","OUT017",885.080438232422
"FDV28","OUT049",666.681396484375
"FDA08","OUT018",2316.7764453125
"FDH45","OUT017",694.7953515625
"NCS38","OUT010",313.152899780273
"FDD40","OUT010",587.937126464844
"DRM59","OUT035",2456.97844726563
"NCJ43","OUT018",2532.5481640625
"NCN29","OUT013",735.220076904297
"NCC19","OUT045",3039.26757324219
"FDR56","OUT035",3219.594296875
"FDZ43","OUT049",3999.66141113281
"FDJ32","OUT010",182.801926269531
"DRH03","OUT017",1459.23296630859
"NCZ54","OUT035",3561.09575195312
"FDE26","OUT017",2426.71480957031
"FDS03","OUT045",1057.14470458984
"DRZ24","OUT019",344.540139770508
"FDO48","OUT027",5176.44123046875
"FDW39","OUT049",2870.56232421875
"NCK05","OUT049",1022.85703125
"NCK30","OUT017",4013.9271484375
"FDT27","OUT018",3301.57392089844
"FDS08","OUT019",455.073495483398
"NCJ19","OUT049",930.884805908203
"FDC58","OUT045",676.034927978516
"DRE37","OUT013",3032.72466796875
"FDW02","OUT035",2187.08068847656
"FDJ02","OUT010",396.13145324707
"FDX09","OUT045",2802.07201660156
"FDT31","OUT010",498.688721923828
"FDI24","OUT049",2991.73641113281
"FDY09","OUT045",2799.33793457031
"FDV28","OUT045",629.175610351562
"DRM47","OUT049",3247.01581542969
"FDT52","OUT019",644.488918457031
"FDI48","OUT018",653.916776123047
"FDY55","OUT017",4337.394296875
"FDU48","OUT013",2024.82545898438
"FDN25","OUT045",888.978112792969
"FDP20","OUT049",2079.84061767578
"FDJ15","OUT013",3184.10698242187
"FDD04","OUT018",1827.16603027344
"FDY58","OUT045",3928.96747558594
"FDR37","OUT018",2888.06753417969
"FDF44","OUT013",2056.42181152344
"FDD32","OUT045",1329.90427246094
"FDR57","OUT017",2436.53380371094
"DRG39","OUT027",1664.68889648437
"FDX15","OUT017",2572.41946289062
"DRN37","OUT045",2543.42520996094
"FDW40","OUT027",3438.46354980469
"FDB32","OUT049",1507.86470703125
"FDM40","OUT018",1933.55121337891
"FDE39","OUT027",3132.73079101563
"DRH49","OUT017",1328.94183349609
"FDT46","OUT049",811.130718994141
"NCF06","OUT035",3750.93395019531
"FDP07","OUT017",3116.90293457031
"FDC04","OUT013",3937.35325195312
"FDZ32","OUT017",1664.67667724609
"FDD50","OUT045",2694.04904296875
"FDU56","OUT017",3205.05578125
"FDV34","OUT017",1133.76592285156
"NCY41","OUT013",682.749709472656
"NCK18","OUT046",2637.86326660156
"DRH25","OUT049",867.142711181641
"FDT57","OUT046",3890.471015625
"FDV56","OUT018",1404.85446533203
"FDV12","OUT045",1532.99418701172
"FDN52","OUT017",1358.50521484375
"FDX38","OUT035",824.794315185547
"FDE47","OUT018",1797.25221923828
"NCO07","OUT013",3405.35575195313
"FDV09","OUT027",3830.26138671875
"FDZ23","OUT019",641.360933837891
"DRH51","OUT018",1223.76906005859
"NCY54","OUT045",2892.57826660156
"DRG49","OUT013",3953.70133300781
"NCC19","OUT049",3222.02928710938
"NCV53","OUT045",4236.39233398438
"FDZ47","OUT019",325.006486206055
"NCO26","OUT018",1674.62610595703
"NCP02","OUT045",974.354031982422
"NCW30","OUT018",3478.49526855469
"NCN55","OUT046",3874.92165039063
"FDB20","OUT010",220.593650817871
"DRL11","OUT013",2465.48227539063
"DRD60","OUT045",3094.811328125
"FDW14","OUT010",207.316018066406
"FDL27","OUT010",208.523093261719
"FDU09","OUT018",739.828990478516
"DRH36","OUT027",2007.58173339844
"FDP34","OUT027",3799.37234863281
"FDE04","OUT017",2980.43301757813
"FDZ57","OUT027",3371.72101074219
"FDF02","OUT010",261.057346496582
"FDG28","OUT045",3924.7434375
"NCI31","OUT046",632.070828857422
"FDT43","OUT013",770.837435302734
"FDU20","OUT046",2081.08970703125
"FDD53","OUT013",668.2475390625
"FDW15","OUT045",2437.33802246094
"NCT53","OUT045",2574.50542480469
"NCG55","OUT027",3006.38141601562
"FDD48","OUT035",1958.58489746094
"FDG47","OUT049",4011.40831054687
"FDI21","OUT017",1101.6309765625
"FDT27","OUT017",3763.92470703125
"DRO35","OUT013",1915.88884521484
"FDD33","OUT017",3900.33684082031
"FDC04","OUT035",3999.25041503906
"FDY34","OUT013",2622.04630371094
"DRJ49","OUT049",2011.29723632813
"FDE05","OUT049",2466.26869628906
"FDU31","OUT017",3608.72438476563
"NCN19","OUT027",4909.66068359375
"FDK56","OUT027",5102.30016601563
"FDK58","OUT017",1710.82413085937
"NCJ42","OUT035",1721.89685302734
"FDZ34","OUT027",5535.12631835937
"FDA52","OUT018",2564.09340332031
"NCR29","OUT013",805.6330859375
"FDT48","OUT035",3403.48969726563
"DRJ51","OUT019",643.182319335937
"NCS54","OUT046",2973.63235839844
"FDV01","OUT035",2519.55453613281
"DRG51","OUT027",4016.57841308594
"NCG42","OUT013",2078.426328125
"FDA51","OUT049",1863.23104736328
"FDV19","OUT010",397.560119628906
"NCT18","OUT045",3102.77920898438
"NCS41","OUT045",3052.37038085938
"FDO03","OUT046",3833.16061035156
"FDL12","OUT010",180.27787902832
"FDY37","OUT010",357.887951049805
"FDI58","OUT049",1521.43937988281
"FDT28","OUT018",2135.98508300781
"NCC42","OUT010",329.335891113281
"FDO01","OUT017",2044.65229980469
"FDJ02","OUT013",2450.50092285156
"FDQ04","OUT018",539.690814208984
"DRL47","OUT013",1992.28443359375
"FDZ32","OUT035",1698.25198730469
"FDC35","OUT035",3525.86980957031
"FDX14","OUT045",1108.94831787109
"FDZ35","OUT013",1664.39977050781
"FDL14","OUT013",2401.61474609375
"FDO04","OUT049",921.024625244141
"DRK11","OUT017",2410.34901855469
"FDB44","OUT018",3117.50657226562
"FDZ50","OUT049",3242.07763671875
"FDI12","OUT027",2477.37463867187
"FDU43","OUT017",3887.38900878906
"FDD58","OUT010",250.395132751465
"FDB27","OUT017",3156.47872070312
"FDB04","OUT018",1178.338203125
"NCO17","OUT013",1902.39557861328
"FDL12","OUT017",877.082591552734
"DRJ13","OUT049",2566.26358398438
"FDD57","OUT045",1514.66662353516
"FDW19","OUT035",1824.47108642578
"DRD27","OUT018",1335.44738769531
"FDH27","OUT027",3823.30344726562
"NCW30","OUT027",6115.00563476562
"FDR40","OUT018",1081.97924682617
"FDG05","OUT013",2468.92750976563
"NCY41","OUT019",73.9569850730896
"FDI38","OUT018",3050.32382324219
"FDR20","OUT046",684.810325927734
"FDE09","OUT017",1713.79205566406
"FDN50","OUT019",328.416459960938
"DRF27","OUT045",2344.70267089844
"DRF51","OUT013",671.781016845703
"NCO02","OUT019",206.238766174316
"FDB51","OUT027",1771.80629638672
"FDJ50","OUT013",820.448345947266
"FDN52","OUT013",1334.35073730469
"FDX14","OUT013",1255.27686523438
"FDT27","OUT019",600.017271728516
"FDV10","OUT013",678.26486328125
"FDU33","OUT046",736.845407714844
"FDU58","OUT046",3152.20489257813
"NCP42","OUT027",5281.80422851563
"FDL51","OUT027",5340.05680664062
"DRH15","OUT027",1165.08601806641
"FDU16","OUT017",1356.63069824219
"FDW15","OUT017",2471.55513671875
"FDQ44","OUT045",1978.57066650391
"NCI06","OUT027",4875.590390625
"DRK23","OUT019",728.723310546875
"FDC28","OUT035",1682.45080566406
"NCY17","OUT019",132.845319976807
"NCV05","OUT018",2280.9031640625
"FDM34","OUT019",380.219739990234
"DRD60","OUT027",5500.06271484375
"FDT38","OUT046",1333.78625488281
"FDQ57","OUT018",2184.19126464844
"FDE59","OUT027",1019.44860229492
"NCM43","OUT046",2673.62095703125
"DRI51","OUT049",2919.5621484375
"NCG30","OUT017",2000.72213623047
"NCK54","OUT035",1984.59044921875
"FDQ16","OUT019",299.374094848633
"FDI36","OUT013",3110.01699707031
"FDX16","OUT027",3766.16705566406
"FDA34","OUT046",2920.98
"FDJ48","OUT018",3329.48073242188
"FDU47","OUT035",2141.27555175781
"FDS39","OUT046",2176.26275390625
"FDD11","OUT046",3752.02214355469
"FDM16","OUT027",2035.62173339844
"FDU56","OUT018",2915.00586425781
"FDQ32","OUT017",2068.74916015625
"DRK35","OUT013",696.301108398437
"FDA58","OUT049",3630.3585546875
"DRG48","OUT019",405.680720825195
"FDT59","OUT010",610.360241699219
"FDQ31","OUT019",273.710826721191
"FDS51","OUT018",862.604990234375
"FDW32","OUT027",2404.80543457031
"FDI15","OUT027",5442.95129882812
"NCV30","OUT017",992.778206787109
"DRG25","OUT049",3285.50976074219
"FDT02","OUT013",611.536448974609
"FDO33","OUT027",3060.09369628906
"FDP38","OUT035",835.251805419922
"FDZ45","OUT035",3235.61670410156
"NCA54","OUT027",4976.96380859375
"FDU33","OUT017",776.923262939453
"FDN58","OUT017",3796.21326660156
"FDI05","OUT045",1179.53963867188
"FDM57","OUT019",279.705711364746
"NCS42","OUT027",2339.40780761719
"FDB57","OUT045",3640.94095703125
"FDC03","OUT045",3087.43888671875
"FDZ58","OUT013",2020.13924804688
"NCK29","OUT045",2008.25232421875
"NCR53","OUT045",3663.17806640625
"FDE26","OUT027",3813.25203125
"FDU52","OUT049",2440.72705078125
"FDE41","OUT027",2312.71948242188
"FDU38","OUT018",2835.35844238281
"FDA52","OUT017",2810.773671875
"FDW46","OUT046",1089.83180908203
"DRI59","OUT035",3896.94797851562
"FDT38","OUT035",1381.488515625
"FDL33","OUT018",2907.17875
"FDQ01","OUT027",6180.41340820313
"FDJ08","OUT046",3072.86088378906
"FDQ47","OUT049",675.635905761719
"NCZ18","OUT013",4082.4009765625
"FDE29","OUT017",963.39470703125
"FDF10","OUT027",3650.75767089844
"FDC48","OUT049",1371.25920898437
"FDY58","OUT013",3992.25905273438
"NCX30","OUT010",831.586955566406
"FDV11","OUT013",2811.25717285156
"FDT46","OUT046",794.264866943359
"DRD01","OUT019",230.864299926758
"FDQ11","OUT013",4099.3577734375
"NCM41","OUT017",1498.14995117188
"NCC55","OUT013",604.035716552734
"FDG45","OUT027",5343.96040039063
"NCQ54","OUT049",2840.18038085937
"FDM34","OUT045",2039.87458251953
"FDD17","OUT019",603.604289550781
"FDN38","OUT027",6199.34438476563
"FDB53","OUT018",2153.80012207031
"NCL06","OUT035",4084.14730957031
"NCV18","OUT019",326.785877075195
"FDX25","OUT013",3192.05283691406
"FDB39","OUT046",907.065318603516
"FDC33","OUT049",3200.23272949219
"NCO14","OUT018",525.417371826172
"FDA58","OUT027",5527.65993164062
"NCQ02","OUT017",3154.88799316406
"NCR53","OUT017",3731.3591015625
"FDN52","OUT046",1370.01552978516
"FDG26","OUT046",3953.86274902344
"FDE23","OUT027",1313.81152587891
"DRI37","OUT013",885.854268798828
"DRH37","OUT018",2461.38053710937
"FDO01","OUT035",2080.12287109375
"FDK45","OUT049",1932.9655859375
"FDP23","OUT049",3610.52485839844
"FDM33","OUT035",3644.65628417969
"FDD36","OUT017",2065.76054199219
"FDL56","OUT017",1359.16257324219
"FDT27","OUT010",587.501455688477
"FDG52","OUT017",715.16142578125
"NCL42","OUT035",4075.83615722656
"DRJ24","OUT046",3101.86241699219
"FDV38","OUT046",847.602932128906
"FDT35","OUT045",2712.7988671875
"FDY51","OUT045",3560.22176757812
"FDC37","OUT017",1695.18248779297
"NCP43","OUT013",2921.33435546875
"FDO33","OUT045",1773.86455078125
"FDW04","OUT018",1793.650859375
"NCC31","OUT046",2420.07626464844
"FDK22","OUT049",3554.89682128906
"FDJ50","OUT017",912.97265625
"FDV13","OUT017",1436.95510986328
"DRL60","OUT017",2381.45941894531
"FDW03","OUT017",1750.19361572266
"FDY27","OUT035",2938.30884277344
"FDB39","OUT027",1671.95586669922
"FDU59","OUT045",2506.38299316406
"FDZ57","OUT049",2109.80231445312
"FDO21","OUT049",3319.84275390625
"FDS43","OUT018",2797.13215332031
"FDU28","OUT010",556.883482666016
"FDC51","OUT010",283.480957336426
"FDW16","OUT010",210.853510742187
"FDP32","OUT010",280.291511535645
"FDB60","OUT019",527.273167114258
"NCQ30","OUT046",1995.22751220703
"FDD26","OUT049",3290.73457519531
"FDI44","OUT045",1275.22235107422
"DRH23","OUT046",930.804597167969
"FDO44","OUT046",1796.84084472656
"FDG04","OUT046",2895.5582421875
"FDM32","OUT027",2550.0070703125
"FDM09","OUT013",2683.86883789062
"FDZ47","OUT013",1518.20977539063
"FDM40","OUT027",3412.25923339844
"FDY48","OUT017",1686.82020263672
"NCM30","OUT045",664.303264160156
"FDX36","OUT010",595.127302246094
"DRF03","OUT017",687.778089599609
"FDN51","OUT049",4138.83720703125
"FDM57","OUT049",1335.71919677734
"FDB35","OUT049",1542.36446777344
"FDY13","OUT027",2239.07443847656
"FDA37","OUT017",2012.70027099609
"NCX53","OUT017",2285.64333496094
"FDD59","OUT018",1117.50836425781
"FDX10","OUT019",49.9916781520843
"FDC03","OUT018",2838.15250488281
"FDW43","OUT035",3865.03175292969
"FDW10","OUT046",2401.06682128906
"FDY14","OUT027",6618.4045703125
"FDV43","OUT045",722.125334472656
"FDO40","OUT013",2430.53945800781
"FDP46","OUT027",2505.20076660156
"NCE43","OUT019",378.409895629883
"FDD05","OUT035",2087.12534423828
"FDJ60","OUT010",434.595289306641
"DRE27","OUT018",1339.19648925781
"FDO11","OUT035",4289.32307617188
"DRG11","OUT027",2550.50979980469
"FDK33","OUT010",571.787734985352
"DRM23","OUT045",2687.34412109375
"FDJ02","OUT027",3912.29972167969
"NCZ05","OUT045",1655.53004638672
"NCL30","OUT013",2070.73798095703
"FDZ19","OUT018",2583.48020019531
"FDM45","OUT049",2035.64804931641
"FDO36","OUT046",2798.89091308594
"NCK31","OUT045",771.470958251953
"DRJ37","OUT045",2367.60440429688
"FDP24","OUT018",1739.61739990234
"FDF46","OUT013",1874.24359863281
"FDX46","OUT019",164.486981201172
"NCL18","OUT045",2899.67091796875
"FDJ26","OUT013",3429.10974609375
"FDJ07","OUT045",1866.12051513672
"FDY15","OUT013",2381.90219238281
"DRG01","OUT045",1163.30702148437
"FDF58","OUT045",1041.94216796875
"FDZ14","OUT019",365.352631225586
"FDP31","OUT049",925.166832275391
"FDH45","OUT013",680.773873291016
"FDA09","OUT010",494.51414855957
"FDW31","OUT035",3142.34380371094
"FDA57","OUT046",691.534241943359
"NCE55","OUT035",2827.04157226562
"FDC17","OUT019",597.923039550781
"FDC59","OUT013",1031.45625976562
"FDA22","OUT013",2701.778828125
"FDK52","OUT035",3784.12270019531
"NCM26","OUT046",2464.14181152344
"NCT53","OUT035",2700.12862304687
"FDW45","OUT018",2235.57942382813
"NCI18","OUT035",3401.17574707031
"FDE38","OUT018",2347.58670410156
"FDF08","OUT019",293.97521484375
"FDY58","OUT010",746.864580078125
"FDF58","OUT019",202.569132385254
"FDX39","OUT017",3699.7265625
"FDB44","OUT049",3613.87227539062
"FDF28","OUT013",2090.06834472656
"FDE39","OUT013",1883.22543457031
"FDT37","OUT018",3565.46170410156
"FDZ45","OUT017",3305.26594238281
"FDO40","OUT035",2543.12631347656
"FDM57","OUT027",2356.96204589844
"DRG36","OUT017",2961.88645996094
"FDY36","OUT010",180.994761962891
"DRL60","OUT027",3666.33245605469
"FDS25","OUT019",339.67315246582
"DRF49","OUT027",2859.86396484375
"FDP16","OUT045",3909.08831542969
"FDS60","OUT049",2578.07403808594
"FDU15","OUT027",1099.94273193359
"FDK43","OUT046",2082.80824707031
"FDN25","OUT046",905.754561767578
"FDE53","OUT049",1670.88504394531
"FDB22","OUT013",2401.1102734375
"FDE39","OUT017",1992.33534179687
"FDX35","OUT035",3877.36017089844
"NCG54","OUT049",2796.90887207031
"FDH27","OUT035",2465.29370117188
"NCK42","OUT013",3315.60148925781
"FDS25","OUT049",1697.14631347656
"FDI10","OUT018",2608.65432128906
"FDU35","OUT035",1685.25174804688
"FDI04","OUT017",3272.66070800781
"DRK23","OUT035",4306.07935546875
"FDB53","OUT019",327.241876831055
"FDY02","OUT049",4114.42252929687
"FDM60","OUT035",716.763194580078
"NCJ31","OUT010",655.117453613281
"DRP35","OUT017",2013.47690185547
"NCQ30","OUT018",1834.95242431641
"DRL11","OUT010",378.442868041992
"FDU01","OUT013",3016.52289550781
"FDR39","OUT035",3014.95157714844
"FDO08","OUT046",2597.35971679688
"FDC02","OUT045",4429.10313476563
"NCZ29","OUT035",2180.89030273437
"FDF29","OUT010",330.529864501953
"FDZ23","OUT017",3209.44132324219
"NCU53","OUT018",2403.16506835937
"NCW30","OUT013",4039.06754394531
"NCM26","OUT027",3938.63018066406
"FDV50","OUT027",3152.319140625
"FDW15","OUT049",2490.80271972656
"FDI35","OUT027",5223.96958984375
"FDO11","OUT017",4218.97698242187
"FDN48","OUT046",1504.73643310547
"NCA17","OUT049",2374.02940917969
"NCN54","OUT013",1183.06657470703
"FDP22","OUT013",766.950166015625
"NCB54","OUT035",2078.75251708984
"FDD08","OUT045",629.051984863281
"DRM48","OUT010",90.5538945007324
"FDG41","OUT027",2980.69559082031
"FDE44","OUT027",1476.59281494141
"FDE26","OUT035",2459.28309570313
"NCS38","OUT013",1889.34467773437
"NCJ54","OUT018",3279.30583496094
"FDI40","OUT019",297.81709564209
"FDN45","OUT018",3331.08945800781
"FDU43","OUT046",3810.02698730469
"FDI04","OUT010",523.638598022461
"NCC07","OUT018",1413.78766357422
"NCC07","OUT019",320.273242797852
"NCD18","OUT045",3839.96115722656
"FDU55","OUT035",4349.813125
"FDX59","OUT035",679.578115234375
"FDR52","OUT049",3174.436796875
"NCP17","OUT013",952.839017333984
"FDQ32","OUT045",2041.29735351562
"NCT17","OUT049",3219.48930175781
"FDO10","OUT049",935.017248535156
"FDE32","OUT049",624.647747802734
"FDN44","OUT045",2606.79469238281
"FDH02","OUT035",1481.51563720703
"FDK60","OUT013",1590.55852294922
"FDS24","OUT019",304.479331665039
"FDL03","OUT010",552.891005249023
"FDB46","OUT027",5306.24834960937
"FDO48","OUT049",3809.391484375
"FDZ39","OUT049",1669.58329833984
"FDT02","OUT027",1081.13255371094
"FDC50","OUT013",1538.8572265625
"FDP39","OUT035",879.0393359375
"DRG15","OUT018",872.123045654297
"FDP10","OUT018",1489.848203125
"FDF53","OUT027",5117.29178710938
"FDN34","OUT045",2776.75971679688
"FDK02","OUT045",1981.64428222656
"FDC23","OUT045",2856.0512109375
"FDJ10","OUT019",362.261383972168
"FDE53","OUT035",1718.04864257813
"FDR25","OUT035",4373.48678710937
"FDW50","OUT046",2592.14817382812
"FDS09","OUT049",851.214071044922
"FDW49","OUT010",493.268844604492
"FDU51","OUT046",2777.55221191406
"FDF28","OUT018",1825.37199707031
"NCY30","OUT018",2816.18670410156
"FDD44","OUT045",4239.22850097656
"FDX09","OUT017",2885.92887695312
"NCF30","OUT013",2033.42469726562
"FDZ50","OUT019",633.258956298828
"FDW37","OUT013",1361.33569580078
"FDD11","OUT049",3870.31525878906
"DRH39","OUT018",1105.06335449219
"FDA36","OUT049",2955.26778808594
"NCG43","OUT049",1480.69779296875
"FDF02","OUT035",1704.30601806641
"FDP57","OUT027",2707.0269921875
"NCE42","OUT017",3486.49117675781
"NCR38","OUT027",6065.46313476562
"FDP03","OUT019",380.599529418945
"FDO51","OUT035",739.163308105469
"NCQ42","OUT046",2066.62660644531
"NCM41","OUT046",1420.90107421875
"FDH48","OUT027",2313.01129394531
"DRF60","OUT046",3797.00059082031
"FDJ27","OUT035",1677.56620117188
"FDQ14","OUT013",2374.88193359375
"FDN27","OUT017",1779.0662109375
"NCQ02","OUT046",2893.42565917969
"FDJ33","OUT049",2057.49299804688
"FDP07","OUT027",5404.92419921875
"DRE01","OUT049",3821.56431640625
"FDU36","OUT045",1526.94834228516
"FDL28","OUT017",3914.73861328125
"NCX53","OUT046",2265.506953125
"FDZ39","OUT013",1650.85257568359
"NCP42","OUT013",3084.680234375
"FDJ14","OUT035",1350.94479003906
"FDK04","OUT049",917.205737304688
"NCC19","OUT017",3023.70450195313
"FDS09","OUT018",677.14890625
"FDZ02","OUT046",1578.2601953125
"FDD35","OUT018",1782.37595703125
"NCY42","OUT017",2512.63649414063
"FDB05","OUT045",3772.15436523437
"FDF20","OUT035",3251.70183105469
"NCO41","OUT018",1341.71707763672
"FDC40","OUT027",2218.52721191406
"FDV58","OUT045",2510.7135546875
"FDZ57","OUT045",2055.46889648437
"DRM35","OUT046",2894.577265625
"DRN36","OUT018",1330.40867431641
"FDQ13","OUT046",1309.83473632813
"DRO35","OUT010",228.189516601563
"NCD43","OUT035",1686.20111816406
"FDA51","OUT018",1635.02350830078
"NCX17","OUT027",5250.6630859375
"NCZ17","OUT049",829.340474853516
"FDR11","OUT027",3867.7770703125
"FDW34","OUT049",3946.5807421875
"FDN50","OUT017",1525.71515625
"FDS09","OUT046",816.372702636719
"FDS48","OUT018",2162.92054199219
"FDL44","OUT049",2624.67602539062
"DRF48","OUT018",2886.55943359375
"FDA14","OUT018",2130.26109863281
"NCD30","OUT049",1538.32115722656
"FDI16","OUT017",821.937991943359
"NCG06","OUT035",3882.13928710937
"DRZ24","OUT035",2014.35103027344
"NCS17","OUT045",1528.88790283203
"FDB37","OUT045",3986.14187011719
"FDE10","OUT035",2109.29431640625
"FDC57","OUT045",3039.90775878906
"FDM12","OUT018",2839.51073730469
"FDE24","OUT049",2120.04668945313
"FDW22","OUT045",3499.12729492188
"DRD01","OUT027",1535.88299072266
"NCZ18","OUT027",5467.07916015625
"FDN49","OUT045",676.666931152344
"FDR22","OUT035",2022.90140136719
"FDV08","OUT019",73.2843376922607
"FDY39","OUT046",3231.30419433594
"FDV36","OUT049",2124.74384277344
"FDO60","OUT045",719.836396484375
"FDU04","OUT027",3135.58664550781
"FDR20","OUT027",1397.61218261719
"FDW19","OUT019",325.85233215332
"FDU40","OUT049",2662.997734375
"FDK15","OUT045",1510.48680908203
"DRF15","OUT035",2404.40484375
"FDQ25","OUT017",2851.74489746094
"FDI48","OUT019",181.005201721191
"FDS49","OUT046",1316.64611328125
"FDV22","OUT046",2613.04786621094
"NCV42","OUT046",1747.17294921875
"FDX26","OUT046",3126.24815429687
"FDI33","OUT018",1228.88447265625
"FDZ14","OUT049",2041.58330078125
"FDG10","OUT013",846.222413330078
"FDM38","OUT018",676.254503173828
"FDG26","OUT027",5999.73645507812
"FDH46","OUT035",1710.92090576172
"FDN13","OUT018",1332.17451904297
"FDU57","OUT035",2463.10083007812
"NCI06","OUT046",2877.32220703125
"FDM38","OUT045",880.353033447266
"NCG42","OUT010",281.980112915039
"FDL39","OUT045",2907.37135253906
"FDT31","OUT019",521.803287353516
"FDV59","OUT013",3496.29799804687
"FDB49","OUT035",1710.35340820312
"FDD58","OUT049",1672.25067626953
"DRN59","OUT046",769.499781494141
"FDX48","OUT049",2508.93029296875
"FDQ11","OUT049",4108.25634765625
"FDY12","OUT049",885.86908203125
"FDQ11","OUT045",4007.20451171875
"DRI11","OUT017",1847.36609130859
"FDY32","OUT027",4059.4274609375
"FDS51","OUT045",968.93240234375
"FDR19","OUT010",382.805371704102
"DRB13","OUT018",2540.64580566406
"FDS21","OUT035",1092.21562744141
"FDQ40","OUT045",2753.44729492187
"NCE55","OUT013",2726.11562988281
"FDX43","OUT027",4210.40337890625
"FDS12","OUT049",2055.10968017578
"DRK01","OUT027",2412.65068847656
"FDN25","OUT017",886.847307128906
"FDB60","OUT046",3151.28152832031
"FDQ13","OUT017",1366.28569335938
"DRK13","OUT045",3152.11116210938
"DRF25","OUT018",557.270260009766
"NCD42","OUT019",50.2432329487801
"FDW25","OUT045",1432.87924560547
"NCV29","OUT027",4704.54169921875
"NCK42","OUT035",3272.24475585937
"DRJ13","OUT027",3887.27214355469
"DRD15","OUT017",3643.97705566406
"FDM27","OUT045",2449.492734375
"FDZ50","OUT018",2898.06640136719
"FDC04","OUT046",3831.18312011719
"FDF50","OUT049",3250.5603515625
"FDP15","OUT045",3946.53233398437
"FDK46","OUT035",4134.28206542969
"FDZ56","OUT018",2485.58049316406
"FDY60","OUT049",2337.69239746094
"FDB10","OUT035",3853.36603515625
"FDR57","OUT045",2421.24154785156
"FDU58","OUT049",3248.2881640625
"FDH02","OUT046",1428.04647705078
"FDP48","OUT013",3178.75721191406
"FDI46","OUT035",4061.7617578125
"FDW56","OUT013",3148.13500976562
"NCM19","OUT010",325.827493286133
"FDS50","OUT027",5699.49153320313
"FDK24","OUT013",683.373448486328
"FDO36","OUT017",3012.98173828125
"FDK45","OUT027",3031.69827636719
"NCL05","OUT045",674.716551513672
"FDL32","OUT018",1663.23058105469
"FDA28","OUT049",2096.57747802734
"FDY36","OUT018",963.976719970703
"FDP32","OUT018",1804.50959228516
"FDL50","OUT046",2054.51205810547
"DRC24","OUT049",2432.80564453125
"NCS18","OUT017",1712.80827636719
"FDD16","OUT017",1166.56389892578
"NCV18","OUT013",1472.81738769531
"FDX07","OUT046",3106.45676757812
"NCZ05","OUT027",2528.50973144531
"NCI31","OUT013",613.884271240234
